"Zone ID","verygood","good","fair","bad","verybad"
"E02002368",4758,2690,878,208,57
"E02002369",3673,2636,1086,440,119
"E02002370",3233,2476,1081,353,112
"E02002371",5054,3470,1292,487,122
"E02002373",4677,2896,667,152,33
"E02002374",3242,2293,822,266,88
"E02002375",2794,2053,878,311,80
"E02002376",3742,2564,984,382,115
"E02002377",3706,2486,893,290,110
"E02002379",2802,1969,812,310,99
"E02002380",2394,2040,760,230,58
"E02002381",2879,2203,861,266,79
"E02002382",3818,2296,693,261,74
"E02002383",4548,2637,645,154,28
"E02002384",5194,3244,1040,379,103
"E02002385",3935,3114,965,253,76
"E02002386",4214,3168,1305,353,95
"E02002387",2574,2092,936,316,103
"E02002388",3831,2745,1047,355,115
"E02002389",3718,2321,963,454,140
"E02002390",3392,2337,924,319,81
"E02002391",3866,2704,924,294,80
"E02002392",3122,1937,542,147,49
"E02002393",4738,2585,1012,409,136
"E02002394",3826,2397,933,362,122
"E02002395",3506,2626,881,245,74
"E02002396",4108,3183,1166,368,93
"E02002397",3474,2672,1080,368,85
"E02002398",3404,2707,1006,248,101
"E02002399",3031,2119,923,289,84
"E02002400",4249,3133,1185,512,125
"E02002401",3144,2139,873,361,110
"E02002402",2915,1990,635,148,27
"E02002403",2871,2060,865,265,67
"E02002404",5389,3415,1117,417,136
"E02002405",4548,3054,1097,294,76
"E02002406",3477,2648,844,242,45
"E02002407",2740,2176,999,381,102
"E02002408",3567,2531,945,322,77
"E02002409",2725,2078,859,312,86
"E02002410",3146,2400,915,278,83
"E02002411",4677,2915,945,316,103
"E02002412",3462,2554,914,233,63
"E02002414",3283,2109,834,358,96
"E02002415",3986,2518,888,390,92
"E02002416",3120,2293,1012,350,98
"E02002417",3455,2482,961,297,85
"E02002418",3312,2410,955,318,83
"E02002419",3649,2772,1203,430,130
"E02002420",4088,2908,988,297,88
"E02002421",2803,2014,976,399,131
"E02002422",3175,2204,750,200,51
"E02002423",2477,2014,874,314,74
"E02002424",3683,2578,917,312,95
"E02002425",4065,3017,1099,309,108
"E02002426",3735,2677,905,256,81
"E02002427",3071,2245,956,333,87
"E02002428",3814,2732,1067,328,90
"E02002429",4193,2893,1010,293,80
"E02002430",3848,2592,1209,396,135
"E02002431",4302,3028,1046,322,102
"E02002432",3759,2479,908,322,69
"E02002433",2851,2431,1020,333,106
"E02002434",5360,3312,1025,325,78
"E02002435",4194,2811,947,285,56
"E02002436",3212,2295,913,330,118
"E02002437",3137,2128,679,187,44
"E02002438",3715,2970,1390,623,180
"E02002439",3506,3116,1318,458,146
"E02002440",3367,2641,1261,459,160
"E02002441",4111,3307,1482,569,180
"E02002442",3343,2542,968,306,70
"E02002443",3049,2111,653,194,46
"E02002444",3360,2367,873,239,75
"E02002445",3918,2887,1088,370,111
"E02002446",2608,2092,859,262,55
"E02002447",2554,2073,982,368,106
"E02002448",3391,2685,1366,466,145
"E02002449",4730,3335,1135,382,100
"E02002450",3665,2746,1045,301,98
"E02002451",3749,2713,1028,285,64
"E02002452",3970,3078,1376,517,171
"E02002453",4077,3324,1513,518,157
"E02002454",4118,3234,1128,446,133
"E02002455",2778,2226,965,407,108
"E02002456",3395,2645,885,290,71
"E02002457",3327,2734,1206,472,152
"E02002458",4260,3112,1236,328,96
"E02002459",4601,3460,1302,484,124
"E02002460",3431,2567,1037,321,86
"E02002461",5675,3846,1550,516,158
"E02002462",3416,2544,1037,326,97
"E02002463",4552,3551,1498,577,173
"E02002464",3953,2995,1388,531,150
"E02002465",2512,2266,934,297,81
"E02002466",4066,3149,1286,441,107
"E02002467",3991,3163,1260,413,115
"E02002468",2890,2139,763,230,55
"E02002469",3162,2168,829,272,93
"E02002470",3032,2083,670,178,41
"E02002471",5548,3868,1441,435,105
"E02002472",2614,1903,744,203,62
"E02002473",3061,2408,862,210,70
"E02002474",3171,2398,966,331,94
"E02002475",3152,2039,736,240,59
"E02002476",2739,2122,1126,469,150
"E02002477",2548,2128,1005,452,133
"E02002478",2790,2141,879,354,84
"E02002479",3138,2767,1430,597,174
"E02002480",2101,1890,964,409,125
"E02002481",3297,2384,1051,391,137
"E02002482",3117,2281,1111,451,164
"E02002483",4999,3342,1361,416,120
"E02002484",3968,3356,1724,798,254
"E02002485",3208,2643,1278,640,185
"E02002489",2836,2215,1184,544,154
"E02002490",2368,1994,945,360,109
"E02002491",2630,2095,1084,467,146
"E02002492",2811,2284,1050,390,142
"E02002493",3094,2290,890,297,71
"E02002494",3154,2423,1255,587,202
"E02002496",5150,3323,1424,587,201
"E02002497",2612,1924,972,413,156
"E02002498",4074,2501,1143,544,176
"E02002499",3479,2372,1035,534,169
"E02002500",2667,1935,801,306,90
"E02002501",2892,1917,908,338,110
"E02002502",3942,3170,1566,795,280
"E02002503",3268,2133,916,391,127
"E02002504",4868,3215,1114,362,96
"E02002505",2875,1984,948,455,127
"E02002506",2326,1669,793,393,116
"E02002507",3107,2179,678,197,53
"E02002508",2635,1855,640,222,69
"E02002509",2204,1765,786,278,67
"E02002510",3447,2494,835,260,59
"E02002512",2795,1702,595,172,61
"E02002513",4539,3285,1451,574,191
"E02002514",3726,2572,1195,534,175
"E02002515",2307,2151,1149,415,107
"E02002516",2494,2032,904,331,102
"E02002517",2099,1865,913,340,98
"E02002518",5115,3701,1448,474,138
"E02002519",2907,2418,1330,554,175
"E02002520",5749,4650,1942,545,169
"E02002521",2352,2014,870,316,91
"E02002523",2646,2065,1044,486,146
"E02002525",3080,2727,1365,528,171
"E02002527",2045,1675,860,344,108
"E02002529",2517,1936,864,314,99
"E02002530",2479,2058,1047,421,171
"E02002532",2806,2171,1086,433,122
"E02002533",3162,2273,768,228,79
"E02002534",2549,1994,736,157,62
"E02002535",4237,3259,1206,315,94
"E02002536",3895,3137,1558,555,164
"E02002537",3213,2971,1435,532,154
"E02002538",2311,1953,882,306,87
"E02002539",5586,3345,1107,307,108
"E02002540",2797,2149,840,227,53
"E02002541",2547,2086,966,284,87
"E02002542",3303,2623,1279,557,199
"E02002543",4223,2864,1320,595,197
"E02002544",3185,2707,1156,490,134
"E02002545",2208,1791,749,214,60
"E02002546",3314,2418,1048,418,153
"E02002547",2641,2147,905,306,78
"E02002549",3298,2625,1105,283,91
"E02002550",2820,1991,844,246,73
"E02002551",2138,1759,888,365,108
"E02002552",3288,2393,992,374,99
"E02002553",2516,1956,872,320,93
"E02002554",1880,1707,875,374,118
"E02002555",5213,3409,1207,336,88
"E02002556",3877,2432,715,192,51
"E02002558",5600,3608,1223,280,82
"E02002559",5017,3313,956,283,87
"E02002560",2897,2270,775,211,63
"E02002561",2371,1934,791,246,73
"E02002562",2176,1999,922,359,73
"E02002563",2219,1909,900,297,83
"E02002564",4203,3364,1468,546,147
"E02002567",4191,3243,1334,464,112
"E02002568",3062,1993,689,152,40
"E02002569",4403,3173,1128,303,65
"E02002570",2915,2563,1241,451,136
"E02002571",2826,2175,902,290,90
"E02002572",2815,2170,879,324,92
"E02002573",4727,3083,1073,267,70
"E02002574",4748,2683,883,270,75
"E02002575",5216,2940,909,291,82
"E02002576",3224,2447,1037,437,133
"E02002577",3119,2295,1138,527,189
"E02002578",4079,2682,1108,417,119
"E02002579",3544,2421,1155,525,163
"E02002580",3300,2621,1222,525,160
"E02002581",3219,2346,988,371,119
"E02002582",5025,2943,874,258,66
"E02002583",3199,2325,1247,701,198
"E02002584",3301,2495,1024,339,110
"E02002585",4839,3538,1532,530,192
"E02002586",3857,2950,1533,806,294
"E02002587",2700,2164,976,457,153
"E02002588",2795,2192,1237,597,181
"E02002589",2839,2240,871,232,63
"E02002590",3497,1971,642,171,48
"E02002591",3116,2139,811,310,75
"E02002592",2862,2034,770,242,77
"E02002593",2220,1805,718,260,73
"E02002594",2490,1875,756,319,80
"E02002595",3761,2629,1096,455,129
"E02002596",3666,2779,1054,344,85
"E02002597",4114,3128,1268,520,142
"E02002598",6671,3456,760,191,52
"E02002599",5897,3489,1118,308,102
"E02002600",4141,3187,1274,399,128
"E02002601",4633,2916,1065,311,87
"E02002602",3937,2714,1035,374,111
"E02002603",3322,2416,851,247,55
"E02002604",3942,2542,880,245,74
"E02002605",4451,2909,1127,350,84
"E02002606",5304,3766,1353,484,160
"E02002607",5271,3737,1522,510,119
"E02002608",3800,2748,1119,344,89
"E02002609",4631,3257,1143,413,129
"E02002610",7257,3720,1183,315,84
"E02002611",4206,2467,821,162,47
"E02002612",4891,2850,907,298,73
"E02002613",3777,1977,555,132,30
"E02002614",3298,1796,554,127,40
"E02002615",5349,3542,1293,460,142
"E02002616",5071,3089,1002,279,93
"E02002617",4675,3099,1211,456,156
"E02002618",4144,2476,885,314,126
"E02002619",4391,3071,1167,416,135
"E02002620",4078,2708,1232,598,198
"E02002621",4119,2746,1103,472,134
"E02002622",4878,3444,1591,662,227
"E02002623",4553,3440,1552,672,211
"E02002624",4331,2886,1068,300,86
"E02002625",4791,3129,1368,544,187
"E02002626",3145,2391,1146,428,121
"E02002627",4002,2427,781,221,62
"E02002628",2990,2220,986,404,117
"E02002629",2596,1961,908,395,111
"E02002630",2833,2008,909,383,100
"E02002631",4294,3038,1112,380,110
"E02002632",3437,1990,668,168,54
"E02002633",2973,2683,1281,440,128
"E02002634",3026,2734,1415,604,195
"E02002635",3116,2758,1203,433,127
"E02002636",3332,2742,1267,506,154
"E02002637",2737,2139,957,300,89
"E02002638",2149,1920,1080,473,166
"E02002639",2385,1849,1084,575,172
"E02002640",2656,2268,1349,571,194
"E02002641",3665,2560,1083,432,130
"E02002642",2383,2200,1281,574,167
"E02002643",3285,2579,1188,546,155
"E02002644",3565,2639,1117,349,100
"E02002645",2027,1862,1126,512,189
"E02002646",2728,2322,1262,527,195
"E02002647",3179,2698,1337,554,173
"E02002648",2829,2438,1200,464,151
"E02002649",3397,2701,1319,491,144
"E02002650",3649,2782,1270,419,144
"E02002651",3305,2520,1261,462,153
"E02002653",3206,2715,1421,593,167
"E02002654",3754,2585,1221,507,162
"E02002655",3559,2997,1396,522,150
"E02002656",1901,2026,817,262,61
"E02002657",3117,2764,1155,335,92
"E02002658",2787,2348,899,305,115
"E02002659",4690,4008,1776,707,207
"E02002660",2835,2388,1201,421,129
"E02002661",3630,2846,1210,436,133
"E02002662",3037,2472,1190,479,146
"E02002663",3249,2307,702,202,65
"E02002664",3489,2613,838,191,58
"E02002665",3651,2865,1047,280,67
"E02002666",3605,2959,1007,351,89
"E02002667",3161,2674,1024,338,78
"E02002668",3335,2655,1550,628,231
"E02002669",3771,2831,971,309,48
"E02002670",3275,2719,1258,471,154
"E02002671",3668,2823,1169,377,101
"E02002672",3204,2407,1105,405,132
"E02002673",3256,2684,1059,329,73
"E02002674",2898,2435,939,247,63
"E02002675",3320,2979,1368,573,202
"E02002676",3119,2580,1101,330,94
"E02002677",3455,2897,1251,473,138
"E02002678",3871,3008,1124,318,95
"E02002679",3487,2678,1099,346,99
"E02002680",3776,3207,1551,577,193
"E02002681",3802,3148,1388,504,161
"E02002682",4491,3726,1670,643,202
"E02002684",3569,3769,1943,582,223
"E02002685",2933,2988,1386,373,120
"E02002686",2787,2491,1465,626,248
"E02002687",2038,1996,1068,414,120
"E02002688",1878,1800,1018,419,126
"E02002689",2409,2034,886,235,74
"E02002691",3691,3001,1175,323,75
"E02002692",4434,3266,989,211,59
"E02002694",6171,4439,1593,350,88
"E02002695",3053,2912,1382,466,155
"E02002696",2852,2018,635,164,47
"E02002697",3518,2699,993,255,67
"E02002698",3995,3044,1118,285,80
"E02002699",4952,3411,1140,233,60
"E02002700",2477,2162,953,317,83
"E02002701",4248,3049,1030,270,88
"E02002702",4296,3499,1362,358,90
"E02002703",4537,3152,952,228,76
"E02002704",3006,2697,1069,289,77
"E02002705",3238,2518,942,211,73
"E02002706",3392,2502,920,261,88
"E02002707",3406,2303,740,175,56
"E02002708",2424,1992,894,297,80
"E02002709",3332,2722,1075,257,88
"E02002710",3455,2494,873,239,67
"E02002711",3981,2708,839,191,69
"E02002712",3007,2598,1133,286,91
"E02002714",3440,2788,1185,331,98
"E02002715",7332,4449,1278,313,70
"E02002716",3805,3002,1181,313,104
"E02002717",3563,2809,1113,343,82
"E02002718",4352,2551,838,211,52
"E02002719",3335,2209,718,159,47
"E02002720",3566,2686,970,192,51
"E02002721",2956,2312,980,268,68
"E02002722",3169,2838,1502,584,186
"E02002723",3592,3171,1163,316,98
"E02002724",4160,3419,1383,448,127
"E02002725",3104,2488,908,237,52
"E02002726",4293,3638,1641,523,158
"E02002727",1774,1606,963,472,140
"E02002728",2983,2653,1308,472,124
"E02002729",2393,1927,913,299,69
"E02002730",2984,2507,1116,432,113
"E02002731",2368,1990,852,325,100
"E02002732",3877,2674,990,259,68
"E02002733",2347,2058,946,287,84
"E02002734",2366,1996,783,227,71
"E02002736",2252,2049,918,291,89
"E02002737",3089,2463,1004,286,96
"E02002738",3073,2458,987,283,92
"E02002739",2420,1985,937,325,82
"E02002740",2187,1895,903,326,90
"E02002741",4101,2977,1094,338,83
"E02002743",1867,1946,1013,387,130
"E02002744",2804,2281,1214,483,145
"E02002745",2985,2624,1089,278,86
"E02002746",4669,3411,1259,312,119
"E02002747",4521,3097,1173,316,75
"E02002748",3545,2838,1003,294,87
"E02002749",5164,4215,1760,502,158
"E02002750",2787,2278,881,273,57
"E02002751",2660,2287,995,288,81
"E02002752",3084,2489,1081,329,113
"E02002753",3273,3042,1448,448,137
"E02002754",3548,2915,1219,418,100
"E02002755",3156,2760,970,331,72
"E02002756",3950,3163,1237,422,114
"E02002757",2794,2384,814,218,72
"E02002758",2733,2353,945,327,79
"E02002759",4119,3303,1401,442,119
"E02002760",2442,2050,847,252,76
"E02002761",2837,2229,957,234,69
"E02002762",2471,2318,1020,371,107
"E02002763",3700,3016,1368,485,143
"E02002764",2487,2115,974,323,95
"E02002765",2385,2242,1014,348,92
"E02002766",4039,3183,1238,352,100
"E02002767",2849,2490,955,255,75
"E02002768",3543,2566,1009,307,67
"E02002769",2482,2004,861,221,62
"E02002770",3075,2536,981,301,73
"E02002771",3143,2538,949,293,78
"E02002772",3654,2297,686,172,45
"E02002773",2511,2096,800,199,56
"E02002774",2801,2191,778,172,45
"E02002775",2309,2052,906,267,90
"E02002776",3075,2411,880,215,78
"E02002777",4667,3065,894,238,54
"E02002778",3859,2666,874,222,53
"E02002779",4440,3307,1189,307,71
"E02002780",3595,2895,1019,348,84
"E02002781",4371,3245,1114,344,87
"E02002782",3151,2054,681,149,40
"E02002783",4949,3555,1257,327,106
"E02002784",4544,3453,1241,412,113
"E02002785",3949,2823,920,254,48
"E02002786",5040,3534,1181,322,88
"E02002787",4051,3176,1252,340,77
"E02002788",4265,2805,877,211,53
"E02002789",4269,3173,1277,418,95
"E02002790",5293,3533,1103,323,97
"E02002791",3346,2184,692,190,42
"E02002792",4104,2606,717,172,46
"E02002793",4248,3330,1239,348,102
"E02002794",2724,1722,617,144,42
"E02002795",4151,2869,948,253,54
"E02002796",3153,2021,753,184,68
"E02002797",3391,2589,1021,249,72
"E02002798",5232,3675,1140,268,66
"E02002799",2737,2311,903,275,94
"E02002800",3593,2174,815,224,60
"E02002801",3046,2719,1169,377,105
"E02002802",3262,2724,1261,438,182
"E02002803",2823,2424,1008,378,105
"E02002804",4071,3162,1293,428,142
"E02002805",2530,1995,801,213,57
"E02002806",2673,2231,839,253,64
"E02002807",3912,3205,1371,388,121
"E02002808",5094,4118,1537,540,151
"E02002809",2920,2529,1042,334,106
"E02002810",4551,3132,1086,283,83
"E02002811",5139,3572,1414,552,204
"E02002812",3604,2595,950,286,91
"E02002813",5416,3753,1477,627,197
"E02002814",3169,2644,1002,247,72
"E02002815",4717,2749,1027,326,116
"E02002816",4936,3223,868,249,65
"E02002817",2819,2306,829,257,72
"E02002818",4036,2760,1080,399,152
"E02002819",3060,2658,1190,388,107
"E02002820",4345,3465,1480,477,149
"E02002821",5666,4081,1752,650,189
"E02002822",3077,2441,1026,298,82
"E02002823",3035,2720,1265,463,150
"E02002824",4852,3734,1515,513,156
"E02002825",4011,2934,1151,343,100
"E02002826",3587,2409,820,203,72
"E02002827",3281,2344,861,276,85
"E02002828",3788,2847,1137,320,111
"E02002829",5263,3963,1611,592,221
"E02002830",5393,3575,1394,463,120
"E02002831",3214,2570,967,307,98
"E02002832",4744,3421,1381,452,154
"E02002833",4445,2973,1152,337,92
"E02002834",5815,3995,1408,357,129
"E02002836",5616,3682,1327,477,126
"E02002837",5364,3012,1106,354,115
"E02002838",3943,2832,1258,405,142
"E02002839",4082,2867,1048,362,116
"E02002842",4163,3025,964,271,74
"E02002843",8655,4950,1601,457,140
"E02002844",6434,3815,1406,524,170
"E02002845",5471,3512,1401,505,168
"E02002846",3576,2652,898,254,80
"E02002847",5555,3397,1147,381,97
"E02002848",5443,3627,1384,482,144
"E02002849",5971,4391,1297,351,121
"E02002851",4088,2964,1201,301,92
"E02002852",3232,2456,1115,444,137
"E02002853",6660,4457,1578,481,126
"E02002854",3810,2743,1176,442,156
"E02002855",3999,2585,849,238,62
"E02002856",5856,3677,1156,298,76
"E02002857",3407,2522,884,260,91
"E02002858",3818,2399,738,202,62
"E02002860",3748,2902,1083,307,88
"E02002861",3666,2636,1251,491,194
"E02002862",3584,2999,1348,503,168
"E02002863",3672,2207,740,179,44
"E02002864",4200,2722,979,250,58
"E02002865",3415,2728,981,220,66
"E02002866",3655,2565,893,181,40
"E02002867",3784,2730,836,236,56
"E02002868",2583,2123,946,264,100
"E02002869",3030,2536,1275,502,137
"E02002871",3305,2855,1194,393,117
"E02002872",3653,2923,1376,534,168
"E02002873",4300,3102,1335,479,145
"E02002874",3489,2442,1083,335,96
"E02002875",3744,2861,1215,438,146
"E02002876",3267,2671,1185,427,129
"E02002877",3674,2593,959,316,68
"E02002878",4374,3090,1178,492,139
"E02002879",4775,3338,1129,367,126
"E02002880",4134,2901,1162,402,145
"E02002881",3059,2199,1041,353,129
"E02002882",4061,2788,930,265,99
"E02002883",3543,2574,1012,384,134
"E02002884",3395,2572,895,316,97
"E02002885",4277,2838,969,422,119
"E02002886",5011,3388,1270,444,166
"E02002887",2648,2005,1090,578,257
"E02002888",3610,2504,1078,498,168
"E02002889",3668,2384,671,209,59
"E02002890",4031,2834,1120,435,154
"E02002891",3765,2977,1167,389,136
"E02002892",2805,1863,937,427,144
"E02002893",5461,3349,1211,404,142
"E02002895",5345,2715,609,165,61
"E02002896",4814,3327,1280,467,157
"E02002897",3961,2665,973,273,65
"E02002898",6071,3374,793,231,50
"E02002901",2978,2033,760,233,50
"E02002902",3463,2718,1278,470,142
"E02002903",2315,2098,1008,349,122
"E02002904",2749,2157,979,355,93
"E02002905",2864,2252,839,214,59
"E02002906",2300,2017,932,300,72
"E02002907",2529,2220,1001,322,81
"E02002908",4042,3170,1193,288,81
"E02002909",4550,3841,1544,482,127
"E02002910",3417,2792,1117,331,75
"E02002911",4609,3152,1117,309,104
"E02002912",3695,2606,899,262,76
"E02002913",2546,2054,695,209,49
"E02002914",3903,3222,1287,362,102
"E02002915",3896,2540,942,255,63
"E02002916",4304,3314,1408,467,152
"E02002917",3146,2473,864,239,60
"E02002918",2835,1953,709,179,63
"E02002919",4206,2927,1266,453,154
"E02002920",3142,2262,825,228,68
"E02002921",3379,2744,1151,457,131
"E02002922",3249,2217,779,184,59
"E02002923",4105,3415,1387,346,80
"E02002924",2941,2012,806,199,70
"E02002925",5140,3764,1363,402,104
"E02002926",4636,4012,1616,475,129
"E02002927",5581,4090,1464,349,110
"E02002928",2848,2076,785,231,65
"E02002929",3023,2005,675,179,68
"E02002930",3245,2389,905,262,71
